,Grid_X,Grid_Y,Density
3540,36.0,41.0,0.03912176044715753
3541,36.0,42.0,1.1725197380991749e-07
3542,36.0,43.0,0.1546006706881652
3543,36.0,44.0,0.007810286863214575
3544,36.0,45.0,0.09440127371876908
3545,36.0,46.0,0.0007889228437343128
3546,36.0,47.0,0.0
3547,36.0,48.0,0.005765245804791826
3548,36.0,49.0,0.0
3549,36.0,50.0,0.0
3550,36.0,51.0,0.27434493597678794
3551,36.0,52.0,0.022324666856856724
3552,36.0,53.0,0.0
3553,36.0,54.0,0.0
3554,36.0,55.0,0.0
3555,36.0,56.0,
3556,36.0,57.0,0.0
3557,36.0,58.0,
3558,36.0,59.0,0.009078985407818261
3559,36.0,60.0,0.18962920106777467
3560,36.0,61.0,
3561,36.0,62.0,1.0929254577147556
3562,36.0,63.0,0.0
3563,36.0,64.0,
3564,36.0,65.0,0.0
3565,36.0,66.0,0.0
3566,36.0,67.0,0.0
3567,36.0,68.0,0.0
3568,36.0,69.0,0.0
3569,36.0,70.0,0.0
3570,36.0,71.0,0.0
3571,36.0,72.0,0.0
3572,36.0,73.0,0.0
3573,36.0,74.0,
3574,36.0,75.0,
3575,36.0,76.0,0.0
3576,36.0,77.0,0.0
3577,36.0,78.0,0.0
3578,36.0,79.0,0.0
3579,36.0,80.0,0.0
3580,36.0,81.0,0.0
3581,36.0,82.0,0.0
3582,36.0,83.0,0.0
3583,36.0,84.0,0.0
3584,36.0,85.0,0.0
3585,36.0,86.0,0.0
3586,36.0,87.0,0.0
3587,36.0,88.0,0.0
3588,36.0,89.0,0.0
3589,36.0,90.0,0.0
3590,36.0,91.0,0.0
3591,36.0,92.0,0.0
3592,36.0,93.0,0.0
3593,36.0,94.0,0.0
3594,36.0,95.0,0.0
3595,36.0,96.0,0.0
3596,36.0,97.0,0.0
3597,36.0,98.0,0.0
3598,36.0,99.0,0.0
3599,36.0,100.0,0.0
3600,37.0,1.0,0.0
3601,37.0,2.0,0.0
3602,37.0,3.0,0.0
3603,37.0,4.0,0.0
3604,37.0,5.0,0.0
3605,37.0,6.0,0.0
3606,37.0,7.0,0.0
3607,37.0,8.0,0.0
3608,37.0,9.0,0.0
3609,37.0,10.0,0.0
3610,37.0,11.0,0.0
3611,37.0,12.0,0.0
3612,37.0,13.0,0.0
3613,37.0,14.0,0.0
3614,37.0,15.0,0.0
3615,37.0,16.0,0.0
3616,37.0,17.0,0.0
3617,37.0,18.0,0.0
3618,37.0,19.0,0.0
3619,37.0,20.0,0.0
3620,37.0,21.0,0.0
3621,37.0,22.0,0.0
3622,37.0,23.0,0.0
3623,37.0,24.0,0.0
3624,37.0,25.0,0.0
3625,37.0,26.0,0.0
3626,37.0,27.0,0.0
3627,37.0,28.0,0.0
3628,37.0,29.0,0.0
3629,37.0,30.0,0.0
3630,37.0,31.0,0.0
3631,37.0,32.0,0.0
3632,37.0,33.0,0.0
3633,37.0,34.0,0.0
3634,37.0,35.0,0.0
3635,37.0,36.0,0.0
3636,37.0,37.0,0.0
3637,37.0,38.0,0.0
3638,37.0,39.0,0.0
3639,37.0,40.0,0.0
3640,37.0,41.0,0.0
3641,37.0,42.0,0.00023314074216042213
3642,37.0,43.0,0.0023467263680958693
3643,37.0,44.0,1.9042563854952415e-06
3644,37.0,45.0,0.000898453351183849
3645,37.0,46.0,0.15110932335975377
3646,37.0,47.0,0.0003097992588377141
3647,37.0,48.0,0.0
3648,37.0,49.0,0.0
3649,37.0,50.0,0.0
3650,37.0,51.0,0.0
3651,37.0,52.0,0.0
3652,37.0,53.0,0.0
3653,37.0,54.0,0.0
3654,37.0,55.0,0.0
3655,37.0,56.0,0.0
3656,37.0,57.0,0.0
3657,37.0,58.0,0.0
3658,37.0,59.0,0.5803584897601979
3659,37.0,60.0,0.3247387051952443
3660,37.0,61.0,0.6464135472561706
3661,37.0,62.0,
3662,37.0,63.0,
3663,37.0,64.0,0.00023300355496999573
3664,37.0,65.0,0.0
3665,37.0,66.0,0.0
3666,37.0,67.0,0.0
3667,37.0,68.0,0.0
3668,37.0,69.0,0.0
3669,37.0,70.0,0.0
3670,37.0,71.0,0.0
3671,37.0,72.0,0.0
3672,37.0,73.0,0.0
3673,37.0,74.0,
3674,37.0,75.0,0.4206393016279366
3675,37.0,76.0,0.0
3676,37.0,77.0,0.0
3677,37.0,78.0,0.0
3678,37.0,79.0,0.0
3679,37.0,80.0,0.0
3680,37.0,81.0,0.0
3681,37.0,82.0,0.0
3682,37.0,83.0,0.0
3683,37.0,84.0,0.0
3684,37.0,85.0,0.0
3685,37.0,86.0,0.0
3686,37.0,87.0,0.0
3687,37.0,88.0,0.0
3688,37.0,89.0,0.0
3689,37.0,90.0,0.0
3690,37.0,91.0,0.0
3691,37.0,92.0,0.0
3692,37.0,93.0,0.0
3693,37.0,94.0,0.0
3694,37.0,95.0,0.0
3695,37.0,96.0,0.0
3696,37.0,97.0,0.0
3697,37.0,98.0,0.0
3698,37.0,99.0,0.0
3699,37.0,100.0,0.0
3700,38.0,1.0,0.0
3701,38.0,2.0,0.0
3702,38.0,3.0,0.0
3703,38.0,4.0,0.0
3704,38.0,5.0,0.0
3705,38.0,6.0,0.0
3706,38.0,7.0,0.0
3707,38.0,8.0,0.0
3708,38.0,9.0,0.0
3709,38.0,10.0,0.0
3710,38.0,11.0,0.0
3711,38.0,12.0,0.0
3712,38.0,13.0,0.0
3713,38.0,14.0,0.0
3714,38.0,15.0,0.0
3715,38.0,16.0,0.0
3716,38.0,17.0,0.0
3717,38.0,18.0,0.0
3718,38.0,19.0,0.0
3719,38.0,20.0,0.0
3720,38.0,21.0,0.0
3721,38.0,22.0,0.0
3722,38.0,23.0,0.0
3723,38.0,24.0,0.0
3724,38.0,25.0,0.0
3725,38.0,26.0,0.0
3726,38.0,27.0,0.0
3727,38.0,28.0,0.0
3728,38.0,29.0,0.0
3729,38.0,30.0,0.0
3730,38.0,31.0,0.0
3731,38.0,32.0,0.0
3732,38.0,33.0,0.0
3733,38.0,34.0,0.0
3734,38.0,35.0,0.0
3735,38.0,36.0,0.0
3736,38.0,37.0,0.0
3737,38.0,38.0,0.0
3738,38.0,39.0,0.0
3739,38.0,40.0,0.0
3740,38.0,41.0,
3741,38.0,42.0,0.009354049434592332
3742,38.0,43.0,0.00010476576694139881
3743,38.0,44.0,2.332071757184132e-07
3744,38.0,45.0,0.0014306682319532498
3745,38.0,46.0,2.118980457023269e-05
3746,38.0,47.0,0.0002539048088837808
3747,38.0,48.0,0.0
3748,38.0,49.0,0.0
3749,38.0,50.0,0.0
3750,38.0,51.0,0.0
3751,38.0,52.0,0.0
3752,38.0,53.0,0.0
3753,38.0,54.0,0.0
3754,38.0,55.0,0.0
3755,38.0,56.0,0.0
3756,38.0,57.0,0.0
3757,38.0,58.0,0.010016375849502563
3758,38.0,59.0,0.5382749876338573
3759,38.0,60.0,0.00010813076599221712
3760,38.0,61.0,0.0004021550135158509
3761,38.0,62.0,0.02526318809505123
3762,38.0,63.0,0.07990043559903316
3763,38.0,64.0,0.015475718099376848
3764,38.0,65.0,0.0
3765,38.0,66.0,0.0
3766,38.0,67.0,0.0
3767,38.0,68.0,0.0
3768,38.0,69.0,0.0
3769,38.0,70.0,0.0
3770,38.0,71.0,0.0
3771,38.0,72.0,
3772,38.0,73.0,0.0
3773,38.0,74.0,0.0
3774,38.0,75.0,1.454634282072228
3775,38.0,76.0,
3776,38.0,77.0,0.0
3777,38.0,78.0,0.0
3778,38.0,79.0,0.0
3779,38.0,80.0,0.0
3780,38.0,81.0,0.0
3781,38.0,82.0,0.0
3782,38.0,83.0,0.0
3783,38.0,84.0,0.0
3784,38.0,85.0,0.0
3785,38.0,86.0,0.0
3786,38.0,87.0,0.0
3787,38.0,88.0,0.0
3788,38.0,89.0,0.0
3789,38.0,90.0,0.0
3790,38.0,91.0,0.0
3791,38.0,92.0,0.0
3792,38.0,93.0,0.0
3793,38.0,94.0,0.0
3794,38.0,95.0,0.0
3795,38.0,96.0,0.0
3796,38.0,97.0,0.0
3797,38.0,98.0,0.0
3798,38.0,99.0,0.0
3799,38.0,100.0,0.0
3800,39.0,1.0,0.0
3801,39.0,2.0,0.0
3802,39.0,3.0,0.0
3803,39.0,4.0,0.0
3804,39.0,5.0,0.0
3805,39.0,6.0,0.0
3806,39.0,7.0,0.0
3807,39.0,8.0,0.0
3808,39.0,9.0,0.0
3809,39.0,10.0,0.0
3810,39.0,11.0,0.0
3811,39.0,12.0,0.0
3812,39.0,13.0,0.0
3813,39.0,14.0,0.0
3814,39.0,15.0,0.0
3815,39.0,16.0,0.0
3816,39.0,17.0,0.0
3817,39.0,18.0,0.0
3818,39.0,19.0,0.0
3819,39.0,20.0,0.0
3820,39.0,21.0,0.0
3821,39.0,22.0,0.0
3822,39.0,23.0,0.0
3823,39.0,24.0,0.0
3824,39.0,25.0,0.0
3825,39.0,26.0,0.0
3826,39.0,27.0,0.0
3827,39.0,28.0,0.0
3828,39.0,29.0,0.0
3829,39.0,30.0,0.0
3830,39.0,31.0,0.0
3831,39.0,32.0,0.0
3832,39.0,33.0,0.0
3833,39.0,34.0,0.0
3834,39.0,35.0,0.0
3835,39.0,36.0,0.0
3836,39.0,37.0,0.0
3837,39.0,38.0,0.0
3838,39.0,39.0,0.0
3839,39.0,40.0,0.0
3840,39.0,41.0,0.012341958532012138
3841,39.0,42.0,4.799633128700449e-08
3842,39.0,43.0,0.008395212976562474
3843,39.0,44.0,0.00021949846661916856
3844,39.0,45.0,0.0013465352419566577
3845,39.0,46.0,0.05029454001547888
3846,39.0,47.0,0.0013059812870232733
3847,39.0,48.0,0.0
3848,39.0,49.0,0.0
3849,39.0,50.0,0.0
3850,39.0,51.0,0.0
3851,39.0,52.0,0.0
3852,39.0,53.0,0.0
3853,39.0,54.0,0.0
3854,39.0,55.0,0.0
3855,39.0,56.0,0.0
3856,39.0,57.0,
3857,39.0,58.0,0.02677447608146378
3858,39.0,59.0,0.5858865797469835
3859,39.0,60.0,0.042134509111027535
3860,39.0,61.0,0.15877709962799774
3861,39.0,62.0,0.00014834219245886223
3862,39.0,63.0,0.0
3863,39.0,64.0,0.0
3864,39.0,65.0,0.0
3865,39.0,66.0,0.0
3866,39.0,67.0,0.0
3867,39.0,68.0,0.0
3868,39.0,69.0,0.0
3869,39.0,70.0,0.0
3870,39.0,71.0,0.0
3871,39.0,72.0,0.0
3872,39.0,73.0,0.0
3873,39.0,74.0,0.9873474287237023
3874,39.0,75.0,1.3833543787716185
3875,39.0,76.0,0.0
3876,39.0,77.0,0.0
3877,39.0,78.0,0.0
3878,39.0,79.0,0.0
3879,39.0,80.0,0.0
3880,39.0,81.0,0.0
3881,39.0,82.0,0.0
3882,39.0,83.0,0.0
3883,39.0,84.0,0.0
3884,39.0,85.0,0.0
3885,39.0,86.0,0.0
3886,39.0,87.0,0.0
3887,39.0,88.0,0.0
3888,39.0,89.0,0.0
3889,39.0,90.0,0.0
3890,39.0,91.0,0.0
3891,39.0,92.0,0.0
3892,39.0,93.0,0.0
3893,39.0,94.0,0.0
3894,39.0,95.0,0.0
3895,39.0,96.0,0.0
3896,39.0,97.0,0.0
3897,39.0,98.0,0.0
3898,39.0,99.0,0.0
3899,39.0,100.0,0.0
3900,40.0,1.0,0.0
3901,40.0,2.0,0.0
3902,40.0,3.0,0.0
3903,40.0,4.0,0.0
3904,40.0,5.0,0.0
3905,40.0,6.0,0.0
3906,40.0,7.0,0.0
3907,40.0,8.0,0.0
3908,40.0,9.0,0.0
3909,40.0,10.0,0.0
3910,40.0,11.0,0.0
3911,40.0,12.0,0.0
3912,40.0,13.0,0.0
3913,40.0,14.0,0.0
3914,40.0,15.0,0.0
3915,40.0,16.0,0.0
3916,40.0,17.0,0.0
3917,40.0,18.0,0.0
3918,40.0,19.0,0.0
3919,40.0,20.0,0.0
3920,40.0,21.0,0.0
3921,40.0,22.0,0.0
3922,40.0,23.0,0.0
3923,40.0,24.0,0.0
3924,40.0,25.0,0.0
3925,40.0,26.0,0.0
3926,40.0,27.0,0.0
3927,40.0,28.0,0.0
3928,40.0,29.0,0.0
3929,40.0,30.0,0.0
3930,40.0,31.0,0.0
3931,40.0,32.0,0.0
3932,40.0,33.0,0.0
3933,40.0,34.0,0.0
3934,40.0,35.0,0.0
3935,40.0,36.0,0.0
3936,40.0,37.0,0.0
3937,40.0,38.0,0.0
3938,40.0,39.0,0.0
3939,40.0,40.0,0.0
3940,40.0,41.0,5.865197057974905e-06
3941,40.0,42.0,0.0020232224867608476
3942,40.0,43.0,0.00015129516087455163
3943,40.0,44.0,2.388762449077933e-07
3944,40.0,45.0,0.004062043683006275
3945,40.0,46.0,1.1109121967811496e-05
3946,40.0,47.0,5.3324656580120074e-11
3947,40.0,48.0,0.015049628370896063
3948,40.0,49.0,0.0
3949,40.0,50.0,0.0
3950,40.0,51.0,0.0
3951,40.0,52.0,0.0
3952,40.0,53.0,0.0
3953,40.0,54.0,0.0
3954,40.0,55.0,0.0
3955,40.0,56.0,0.0
3956,40.0,57.0,0.0
3957,40.0,58.0,0.018380601848523435
3958,40.0,59.0,0.014113350141627158
3959,40.0,60.0,
3960,40.0,61.0,0.0
3961,40.0,62.0,0.0
3962,40.0,63.0,0.0
3963,40.0,64.0,0.0
3964,40.0,65.0,0.0
3965,40.0,66.0,0.0
3966,40.0,67.0,0.0
3967,40.0,68.0,0.0
3968,40.0,69.0,0.0
3969,40.0,70.0,0.0
3970,40.0,71.0,0.0
3971,40.0,72.0,
3972,40.0,73.0,0.9047356537556409
3973,40.0,74.0,0.0
3974,40.0,75.0,0.624783263371413
3975,40.0,76.0,0.0150514901348376
3976,40.0,77.0,0.0
3977,40.0,78.0,0.0
3978,40.0,79.0,0.0
3979,40.0,80.0,0.0
3980,40.0,81.0,0.0
3981,40.0,82.0,0.0
3982,40.0,83.0,0.0
3983,40.0,84.0,0.0
3984,40.0,85.0,0.0
3985,40.0,86.0,0.0
3986,40.0,87.0,0.0
3987,40.0,88.0,0.0
3988,40.0,89.0,0.0
3989,40.0,90.0,0.0
3990,40.0,91.0,0.0
3991,40.0,92.0,0.0
3992,40.0,93.0,0.0
3993,40.0,94.0,0.0
3994,40.0,95.0,0.0
3995,40.0,96.0,0.0
3996,40.0,97.0,0.0
3997,40.0,98.0,0.0
3998,40.0,99.0,0.0
3999,40.0,100.0,0.0
4000,41.0,1.0,0.0
4001,41.0,2.0,0.0
4002,41.0,3.0,0.0
4003,41.0,4.0,0.0
4004,41.0,5.0,0.0
4005,41.0,6.0,0.0
4006,41.0,7.0,0.0
4007,41.0,8.0,0.0
4008,41.0,9.0,0.0
4009,41.0,10.0,0.0
4010,41.0,11.0,0.0
4011,41.0,12.0,0.0
4012,41.0,13.0,0.0
4013,41.0,14.0,0.0
4014,41.0,15.0,0.0
4015,41.0,16.0,0.0
4016,41.0,17.0,0.0
4017,41.0,18.0,0.0
4018,41.0,19.0,0.0
4019,41.0,20.0,0.0
4020,41.0,21.0,0.0
4021,41.0,22.0,0.0
4022,41.0,23.0,0.0
4023,41.0,24.0,0.0
4024,41.0,25.0,0.0
4025,41.0,26.0,0.0
4026,41.0,27.0,0.0
4027,41.0,28.0,0.0
4028,41.0,29.0,0.0
4029,41.0,30.0,0.0
4030,41.0,31.0,0.0
4031,41.0,32.0,0.0
4032,41.0,33.0,0.0
4033,41.0,34.0,0.0
4034,41.0,35.0,0.0
4035,41.0,36.0,0.0
4036,41.0,37.0,0.0
4037,41.0,38.0,0.0
4038,41.0,39.0,0.0
4039,41.0,40.0,0.020389359383827143
4040,41.0,41.0,2.7406112003797456e-14
4041,41.0,42.0,0.0022554798983543795
4042,41.0,43.0,1.4228151990589955e-07
4043,41.0,44.0,0.003232567673406354
4044,41.0,45.0,0.0007606780124290981
4045,41.0,46.0,0.0002575149234575527
4046,41.0,47.0,2.7158739206388022e-05
4047,41.0,48.0,1.0241129872828701e-06
4048,41.0,49.0,
4049,41.0,50.0,0.0
4050,41.0,51.0,0.0
4051,41.0,52.0,0.0
4052,41.0,53.0,0.0
4053,41.0,54.0,0.0
4054,41.0,55.0,0.0
4055,41.0,56.0,0.0
4056,41.0,57.0,0.0
4057,41.0,58.0,0.0
4058,41.0,59.0,0.0
4059,41.0,60.0,0.0
4060,41.0,61.0,0.0
4061,41.0,62.0,0.0
4062,41.0,63.0,0.0
4063,41.0,64.0,0.0
4064,41.0,65.0,0.0
4065,41.0,66.0,0.0
4066,41.0,67.0,0.0
4067,41.0,68.0,0.0
4068,41.0,69.0,0.0
4069,41.0,70.0,0.0
4070,41.0,71.0,0.0
4071,41.0,72.0,0.017192650308882996
4072,41.0,73.0,0.024798512118798806
4073,41.0,74.0,0.014834452753500068
4074,41.0,75.0,0.06552992606563125
4075,41.0,76.0,0.058931994691791466
4076,41.0,77.0,
4077,41.0,78.0,0.0
4078,41.0,79.0,0.0
4079,41.0,80.0,0.0
4080,41.0,81.0,0.0
4081,41.0,82.0,0.0
4082,41.0,83.0,0.0
4083,41.0,84.0,0.0
4084,41.0,85.0,0.0
4085,41.0,86.0,0.0
4086,41.0,87.0,0.0
4087,41.0,88.0,0.0
4088,41.0,89.0,0.0
4089,41.0,90.0,0.0
4090,41.0,91.0,0.0
4091,41.0,92.0,0.0
4092,41.0,93.0,0.0
4093,41.0,94.0,0.0
4094,41.0,95.0,0.0
4095,41.0,96.0,0.0
4096,41.0,97.0,0.0
4097,41.0,98.0,0.0
4098,41.0,99.0,0.0
4099,41.0,100.0,0.0
4100,42.0,1.0,0.0
4101,42.0,2.0,0.0
4102,42.0,3.0,0.0
4103,42.0,4.0,0.0
4104,42.0,5.0,0.0
4105,42.0,6.0,0.0
4106,42.0,7.0,0.0
4107,42.0,8.0,0.0
4108,42.0,9.0,0.0
4109,42.0,10.0,0.0
4110,42.0,11.0,0.0
4111,42.0,12.0,0.0
4112,42.0,13.0,0.0
4113,42.0,14.0,0.0
4114,42.0,15.0,0.0
4115,42.0,16.0,0.0
4116,42.0,17.0,0.0
4117,42.0,18.0,0.0
4118,42.0,19.0,0.0
4119,42.0,20.0,0.0
4120,42.0,21.0,0.0
4121,42.0,22.0,0.0
4122,42.0,23.0,0.0
4123,42.0,24.0,0.0
4124,42.0,25.0,0.0
4125,42.0,26.0,0.0
4126,42.0,27.0,0.0
4127,42.0,28.0,0.0
4128,42.0,29.0,0.0
4129,42.0,30.0,0.0
4130,42.0,31.0,0.0
4131,42.0,32.0,0.0
4132,42.0,33.0,0.0
4133,42.0,34.0,0.0
4134,42.0,35.0,0.0
4135,42.0,36.0,0.0
4136,42.0,37.0,0.0
4137,42.0,38.0,0.0
4138,42.0,39.0,0.0
4139,42.0,40.0,0.015947524246154098
4140,42.0,41.0,0.00022122790085277495
4141,42.0,42.0,0.0029259400016573957
4142,42.0,43.0,4.040162251005465e-09
4143,42.0,44.0,2.125497698218974e-06
4144,42.0,45.0,0.013797483654919939
4145,42.0,46.0,0.046506660632827594
4146,42.0,47.0,0.14183280804052437
4147,42.0,48.0,0.005149625275027407
4148,42.0,49.0,0.0
4149,42.0,50.0,0.0
4150,42.0,51.0,0.0
4151,42.0,52.0,0.0
4152,42.0,53.0,0.0
4153,42.0,54.0,0.0
4154,42.0,55.0,0.0
4155,42.0,56.0,0.0
4156,42.0,57.0,0.0
4157,42.0,58.0,0.0
4158,42.0,59.0,0.0
4159,42.0,60.0,0.0
4160,42.0,61.0,0.0
4161,42.0,62.0,0.0
4162,42.0,63.0,0.0
4163,42.0,64.0,0.0
4164,42.0,65.0,0.0
4165,42.0,66.0,0.0
4166,42.0,67.0,0.0
4167,42.0,68.0,0.0
4168,42.0,69.0,
4169,42.0,70.0,
4170,42.0,71.0,
4171,42.0,72.0,0.01262521983193986
4172,42.0,73.0,0.036257646183365466
4173,42.0,74.0,0.047051983138045476
4174,42.0,75.0,0.02158537421214066
4175,42.0,76.0,0.0
4176,42.0,77.0,0.03719835823444319
4177,42.0,78.0,0.035053723795923544
4178,42.0,79.0,0.0
4179,42.0,80.0,0.0
4180,42.0,81.0,0.0
4181,42.0,82.0,0.0
4182,42.0,83.0,0.0
4183,42.0,84.0,0.0
4184,42.0,85.0,0.0
4185,42.0,86.0,0.0
4186,42.0,87.0,0.0
4187,42.0,88.0,0.0
4188,42.0,89.0,0.0
4189,42.0,90.0,0.0
4190,42.0,91.0,0.0
4191,42.0,92.0,0.0
4192,42.0,93.0,0.0
4193,42.0,94.0,0.0
4194,42.0,95.0,0.0
4195,42.0,96.0,0.0
4196,42.0,97.0,0.0
4197,42.0,98.0,0.0
4198,42.0,99.0,0.0
4199,42.0,100.0,0.0
4200,43.0,1.0,0.0
4201,43.0,2.0,0.0
4202,43.0,3.0,0.0
4203,43.0,4.0,0.0
4204,43.0,5.0,0.0
4205,43.0,6.0,0.0
4206,43.0,7.0,0.0
4207,43.0,8.0,0.0
4208,43.0,9.0,0.0
4209,43.0,10.0,0.0
4210,43.0,11.0,0.0
4211,43.0,12.0,0.0
4212,43.0,13.0,0.0
4213,43.0,14.0,0.0
4214,43.0,15.0,0.0
4215,43.0,16.0,0.0
4216,43.0,17.0,0.0
4217,43.0,18.0,0.0
4218,43.0,19.0,0.0
4219,43.0,20.0,0.0
4220,43.0,21.0,0.0
4221,43.0,22.0,0.0
4222,43.0,23.0,0.0
4223,43.0,24.0,0.0
4224,43.0,25.0,0.0
4225,43.0,26.0,0.0
4226,43.0,27.0,0.0
4227,43.0,28.0,0.0
4228,43.0,29.0,0.0
4229,43.0,30.0,0.0
4230,43.0,31.0,0.0
4231,43.0,32.0,0.0
4232,43.0,33.0,0.0
4233,43.0,34.0,0.0
4234,43.0,35.0,0.0
4235,43.0,36.0,0.0
4236,43.0,37.0,0.0
4237,43.0,38.0,0.0
4238,43.0,39.0,0.0
4239,43.0,40.0,0.0
4240,43.0,41.0,0.0
4241,43.0,42.0,2.1977626207581092e-11
4242,43.0,43.0,5.546877131073976e-05
4243,43.0,44.0,4.901337159447987e-13
4244,43.0,45.0,1.475638970112194e-07
4245,43.0,46.0,4.1389830025353e-09
4246,43.0,47.0,0.032097509480073706
4247,43.0,48.0,0.0
4248,43.0,49.0,0.0
4249,43.0,50.0,0.0
4250,43.0,51.0,0.0
4251,43.0,52.0,0.0
4252,43.0,53.0,0.0
4253,43.0,54.0,0.0
4254,43.0,55.0,0.0
4255,43.0,56.0,0.0
4256,43.0,57.0,0.0
4257,43.0,58.0,0.0
4258,43.0,59.0,0.0
4259,43.0,60.0,0.0
4260,43.0,61.0,0.0
4261,43.0,62.0,0.0
4262,43.0,63.0,0.0
4263,43.0,64.0,0.0
4264,43.0,65.0,0.0
4265,43.0,66.0,0.0
4266,43.0,67.0,0.0
4267,43.0,68.0,0.0
4268,43.0,69.0,
4269,43.0,70.0,0.0
4270,43.0,71.0,0.013896895641093936
4271,43.0,72.0,0.026327147116306394
4272,43.0,73.0,0.4110597721467941
4273,43.0,74.0,0.006881163380934473
4274,43.0,75.0,0.0
4275,43.0,76.0,0.0
4276,43.0,77.0,0.0
4277,43.0,78.0,0.0
4278,43.0,79.0,0.0
4279,43.0,80.0,0.0
4280,43.0,81.0,0.0
4281,43.0,82.0,0.0
4282,43.0,83.0,0.0
4283,43.0,84.0,0.0
4284,43.0,85.0,0.0
4285,43.0,86.0,0.0
4286,43.0,87.0,0.0
4287,43.0,88.0,0.0
4288,43.0,89.0,0.0
4289,43.0,90.0,0.0
4290,43.0,91.0,0.0
4291,43.0,92.0,0.0
4292,43.0,93.0,0.0
4293,43.0,94.0,0.0
4294,43.0,95.0,0.0
4295,43.0,96.0,0.0
4296,43.0,97.0,0.0
4297,43.0,98.0,0.0
4298,43.0,99.0,0.0
4299,43.0,100.0,0.0
4300,44.0,1.0,0.0
4301,44.0,2.0,0.0
4302,44.0,3.0,0.0
4303,44.0,4.0,0.0
4304,44.0,5.0,0.0
4305,44.0,6.0,0.0
4306,44.0,7.0,0.0
4307,44.0,8.0,0.0
4308,44.0,9.0,0.0
4309,44.0,10.0,0.0
4310,44.0,11.0,0.0
4311,44.0,12.0,0.0
4312,44.0,13.0,0.0
4313,44.0,14.0,0.0
4314,44.0,15.0,0.0
4315,44.0,16.0,0.0
4316,44.0,17.0,0.0
4317,44.0,18.0,0.0
4318,44.0,19.0,0.0
4319,44.0,20.0,0.0
4320,44.0,21.0,0.0
4321,44.0,22.0,0.0
4322,44.0,23.0,0.0
4323,44.0,24.0,0.0
4324,44.0,25.0,0.0
4325,44.0,26.0,0.0
4326,44.0,27.0,0.0
4327,44.0,28.0,0.0
4328,44.0,29.0,0.0
4329,44.0,30.0,0.0
4330,44.0,31.0,0.0
4331,44.0,32.0,0.0
4332,44.0,33.0,0.0
4333,44.0,34.0,0.0
4334,44.0,35.0,0.0
4335,44.0,36.0,0.0
4336,44.0,37.0,0.0
4337,44.0,38.0,0.0
4338,44.0,39.0,0.0
4339,44.0,40.0,0.0
4340,44.0,41.0,0.0
4341,44.0,42.0,0.0
4342,44.0,43.0,0.0
4343,44.0,44.0,0.019882339537405244
4344,44.0,45.0,0.021170267544684186
4345,44.0,46.0,0.003625213551387617
4346,44.0,47.0,0.004908920065382318
4347,44.0,48.0,0.0
4348,44.0,49.0,0.0
4349,44.0,50.0,0.0
4350,44.0,51.0,0.0
4351,44.0,52.0,0.0
4352,44.0,53.0,0.0
4353,44.0,54.0,0.0
4354,44.0,55.0,0.0
4355,44.0,56.0,0.0
4356,44.0,57.0,0.0
4357,44.0,58.0,0.0
4358,44.0,59.0,0.0
4359,44.0,60.0,0.0
4360,44.0,61.0,0.0
4361,44.0,62.0,0.0
4362,44.0,63.0,0.0
4363,44.0,64.0,0.0
4364,44.0,65.0,0.0
4365,44.0,66.0,0.0
4366,44.0,67.0,0.0
4367,44.0,68.0,0.0
4368,44.0,69.0,0.0
4369,44.0,70.0,0.01634937139431638
4370,44.0,71.0,0.0013688014747998908
4371,44.0,72.0,0.1407822505912433
4372,44.0,73.0,0.02148690211546257
4373,44.0,74.0,0.12707871093631432
4374,44.0,75.0,0.0
4375,44.0,76.0,0.0
4376,44.0,77.0,0.0
4377,44.0,78.0,0.0
4378,44.0,79.0,0.0
4379,44.0,80.0,0.0
4380,44.0,81.0,0.0
4381,44.0,82.0,0.0
4382,44.0,83.0,0.0
4383,44.0,84.0,0.0
4384,44.0,85.0,0.0
4385,44.0,86.0,0.0
4386,44.0,87.0,0.0
4387,44.0,88.0,0.0
4388,44.0,89.0,0.0
4389,44.0,90.0,0.0
4390,44.0,91.0,0.0
4391,44.0,92.0,0.0
4392,44.0,93.0,0.0
4393,44.0,94.0,0.0
4394,44.0,95.0,0.0
4395,44.0,96.0,0.0
4396,44.0,97.0,0.0
4397,44.0,98.0,0.0
4398,44.0,99.0,0.0
4399,44.0,100.0,0.0
4400,45.0,1.0,0.0
4401,45.0,2.0,0.0
4402,45.0,3.0,0.0
4403,45.0,4.0,0.0
4404,45.0,5.0,0.0
4405,45.0,6.0,0.0
4406,45.0,7.0,0.0
4407,45.0,8.0,0.0
4408,45.0,9.0,0.0
4409,45.0,10.0,0.0
4410,45.0,11.0,0.0
4411,45.0,12.0,0.0
4412,45.0,13.0,0.0
4413,45.0,14.0,0.0
4414,45.0,15.0,0.0
4415,45.0,16.0,0.0
4416,45.0,17.0,0.0
4417,45.0,18.0,0.0
4418,45.0,19.0,0.0
4419,45.0,20.0,0.0
4420,45.0,21.0,0.0
4421,45.0,22.0,0.0
4422,45.0,23.0,0.0
4423,45.0,24.0,0.0
4424,45.0,25.0,0.0
4425,45.0,26.0,0.0
4426,45.0,27.0,0.0
4427,45.0,28.0,0.0
4428,45.0,29.0,0.0
4429,45.0,30.0,0.0
4430,45.0,31.0,0.0
4431,45.0,32.0,0.0
4432,45.0,33.0,0.0
4433,45.0,34.0,0.0
